OBJECTID,STATE,COUNTY,TRACT,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPop,SUM_NonHispPop,SUM_NHOneRace,SUM_NH_White,SUM_NH_Black,SUM_NH_AmInd,SUM_NH_Asian,SUM_NH_HawPacI,SUM_NH_Other,SUM_NH_2orMore,SUM_VAP_TotPop,SUM_VAP_HispPo,SUM_VAP_NonHis,SUM_VAP_NHOneR,SUM_VAP_NH_Whi,SUM_VAP_NH_Bla,SUM_VAP_NH_AmI,SUM_VAP_NH_Asi,SUM_VAP_HawPac,SUM_VAP_NH_Oth,SUM_VAP_NH_2or,SUM_TotHousing,SUM_OccHU,SUM_VacantHU,Shapearea,Shapelen
1075,48,473,700000,9261,3866,9261,2956,6305,6227,3754,2355,55,44,3,16,78,6800,1801,4999,4951,3136,1724,43,36,1,11,48,3866,3389,477,4261751955,593668.4689
1076,48,473,700000,7907,3133,7907,1495,6412,6338,6116,126,35,51,4,6,74,5900,931,4969,4924,4756,92,32,36,4,4,45,3133,2810,323,2222207282,226417.395
1008,48,339,700000,9909,3499,9909,2293,7616,7497,7285,102,55,38,1,16,119,7128,1449,5679,5605,5460,70,38,28,1,8,74,3499,3317,182,622036437.6,149700.7371
1009,48,339,700000,9537,3375,9537,1042,8495,8393,8094,165,54,57,2,21,102,6685,586,6099,6046,5844,113,30,47,1,11,53,3375,3179,196,612848696.2,123539.4704
1010,48,339,700000,6770,2443,6770,1205,5565,5513,5373,79,24,26,2,9,52,5014,705,4309,4283,4174,59,22,18,2,8,26,2443,2304,139,431057434,116186.512
1011,48,339,700000,4681,1742,4681,1100,3581,3536,3262,241,20,12,0,1,45,3436,654,2782,2758,2541,189,20,7,0,1,24,1742,1596,146,437980752.5,122272.0119
1012,48,339,700000,5643,1825,5643,551,5092,5003,4651,188,34,108,8,14,89,3804,345,3459,3427,3178,134,27,76,6,6,32,1825,1761,64,441644349.4,140711.2756
1013,48,339,700000,15781,5264,15781,3501,12280,12128,11717,219,70,94,3,25,152,10897,2002,8895,8810,8503,159,51,76,3,18,85,5264,4988,276,897761840.4,145557.1478
1014,48,339,700000,7570,2688,7570,746,6824,6734,6483,109,42,90,2,8,90,5665,493,5172,5122,4935,79,32,67,2,7,50,2688,2609,79,414410098.2,110263.488
1015,48,339,700000,20181,7788,20181,2168,18013,17661,16292,295,61,974,15,24,352,13985,1336,12649,12508,11579,206,42,665,10,6,141,7788,7339,449,236672363.3,83576.43197
1016,48,339,700000,18616,6339,18616,2934,15682,15440,13643,488,32,1225,13,39,242,11560,1676,9884,9791,8673,308,23,761,8,18,93,6339,5855,484,321768653.1,90634.94492
1017,48,339,700000,8127,4562,8127,815,7312,7206,6478,331,32,351,3,11,106,7063,613,6450,6380,5770,279,31,288,3,9,70,4562,4217,345,164024517.4,57999.24531
1018,48,339,700000,4237,1619,4237,387,3850,3788,3523,65,13,179,1,7,62,3133,259,2874,2851,2661,49,8,125,1,7,23,1619,1556,63,53178176.37,39527.20201
1019,48,339,700000,4459,1433,4459,409,4050,3987,3730,59,7,176,0,15,63,3013,245,2768,2742,2568,44,6,116,0,8,26,1433,1406,27,52097948.42,37622.64247
1020,48,339,700000,3993,1518,3993,235,3758,3733,3579,47,7,94,1,5,25,3092,155,2937,2927,2825,28,7,61,1,5,10,1518,1487,31,49962253.53,42324.66639
1021,48,339,700000,4170,1600,4170,570,3600,3545,3347,58,20,112,1,7,55,3035,370,2665,2637,2498,45,14,75,1,4,28,1600,1543,57,25181409.22,28548.79535
1022,48,339,700000,7228,3029,7228,648,6580,6467,5953,162,15,325,0,12,113,5646,412,5234,5187,4779,125,12,262,0,9,47,3029,2909,120,68949321.31,35573.48023
1023,48,339,700000,4485,1626,4485,425,4060,3986,3707,67,20,188,0,4,74,3223,291,2932,2900,2700,59,12,126,0,3,32,1626,1576,50,60989494.41,44242.4143
1024,48,339,700000,5581,2636,5581,764,4817,4701,4265,275,25,110,4,22,116,4295,518,3777,3719,3416,181,22,86,4,10,58,2636,2531,105,45350515.37,45309.12438
1025,48,339,700000,8644,4143,8644,1298,7346,7203,6324,454,23,382,6,14,143,6710,913,5797,5723,5072,318,20,295,5,13,74,4143,3702,441,160435947.9,76080.88559
1026,48,339,700000,3954,1888,3954,690,3264,3189,2750,203,15,209,8,4,75,3065,459,2606,2560,2253,129,12,159,4,3,46,1888,1718,170,47904012.56,37060.50284
1027,48,339,700000,3836,2007,3836,387,3449,3389,3132,91,7,140,5,14,60,3176,276,2900,2856,2664,70,7,108,3,4,44,2007,1875,132,38925398.97,27739.12705
1028,48,339,700000,5200,2236,5200,1390,3810,3736,3260,292,17,148,13,6,74,3994,946,3048,3012,2672,195,17,115,7,6,36,2236,2109,127,30860074.97,23888.22857
1029,48,339,700000,1127,828,1127,130,997,982,904,18,1,56,1,2,15,996,95,901,895,828,16,1,48,1,1,6,828,643,185,63640968.01,35675.13915
1030,48,339,700000,7799,3266,7799,1974,5825,5720,5139,341,22,200,9,9,105,5987,1364,4623,4572,4156,236,20,145,8,7,51,3266,2938,328,76428942.17,45717.28616
1031,48,339,700000,6239,2222,6239,1294,4945,4863,4390,312,34,123,0,4,82,4369,799,3570,3524,3232,183,25,81,0,3,46,2222,2142,80,89837005.86,59221.39157
1032,48,339,700000,25252,8478,25252,4887,20365,19865,17044,1940,96,686,48,51,500,17023,3007,14016,13806,11883,1277,70,505,38,33,210,8478,8155,323,457631224.1,121394.7671
1033,48,339,700000,5961,2090,5961,885,5076,4985,4299,421,18,230,1,16,91,4110,542,3568,3520,3052,283,14,160,1,10,48,2090,1987,103,723174224,150302.2609
1034,48,339,700000,10690,3701,10690,2376,8314,8173,7062,608,50,434,2,17,141,7310,1465,5845,5783,5007,420,39,310,2,5,62,3701,3477,224,419569291.3,99682.19605
1035,48,339,700000,8978,3186,8978,2114,6864,6743,6483,166,32,54,0,8,121,6268,1195,5073,5005,4817,117,27,42,0,2,68,3186,2971,215,1172015602,171558.6659
1036,48,339,700000,15803,5965,15803,5367,10436,10275,9014,764,95,350,19,33,161,11517,3284,8233,8139,7166,586,67,284,15,21,94,5965,5524,441,622372158,142933.5014
1037,48,339,700000,8609,4029,8609,1723,6886,6727,5861,465,45,335,11,10,159,6550,1079,5471,5378,4751,330,33,246,11,7,93,4029,3730,299,184754029.8,68812.29162
1038,48,339,700000,8331,3188,8331,1951,6380,6285,6017,192,38,29,4,5,95,5806,1131,4675,4637,4445,132,32,23,4,1,38,3188,2871,317,471382402.1,101228.6082
1039,48,339,700000,4440,1470,4440,1793,2647,2609,2510,31,32,27,0,9,38,3030,1005,2025,1994,1914,27,25,23,0,5,31,1470,1361,109,149376945.9,67859.1603
1040,48,339,700000,10150,3642,10150,3307,6843,6714,6389,216,35,68,1,5,129,7043,1914,5129,5072,4830,157,24,57,1,3,57,3642,3246,396,642036041.2,112431.4771
1041,48,339,700000,7058,2639,7058,1323,5735,5666,5456,117,38,34,5,16,69,5131,780,4351,4299,4142,92,27,26,2,10,52,2639,2410,229,944829740.1,142463.2137
1042,48,339,700000,8647,3237,8647,1252,7395,7282,7110,79,36,47,2,8,113,6210,713,5497,5434,5306,51,30,40,2,5,63,3237,2950,287,479649994.7,103370.8636
1043,48,339,700000,3745,1379,3745,961,2784,2753,2618,84,33,14,0,4,31,2680,575,2105,2084,1992,63,19,9,0,1,21,1379,1237,142,421098277,96380.35753
1044,48,339,700000,4518,1645,4518,804,3714,3672,3595,47,20,9,1,0,42,3228,470,2758,2729,2670,34,16,8,1,0,29,1645,1489,156,810495109.5,117886.5019
1045,48,339,700000,10144,3405,10144,4345,5799,5712,5521,94,35,45,2,15,87,6753,2448,4305,4255,4124,60,23,37,2,9,50,3405,3099,306,1264731537,158332.2761
1046,48,339,700000,6175,1968,6175,3566,2609,2544,1257,1219,18,25,0,25,65,4129,2223,1906,1874,978,853,12,22,0,9,32,1968,1819,149,49966660.69,31283.23101
1047,48,339,700000,4189,1386,4189,2420,1769,1729,1335,339,13,39,0,3,40,2911,1498,1413,1391,1109,240,12,27,0,3,22,1386,1279,107,149370049.2,70462.54203
1048,48,339,700000,7514,2701,7514,1331,6183,6077,5520,302,20,227,1,7,106,5593,799,4794,4736,4350,211,10,158,1,6,58,2701,2594,107,271529768.7,78535.48016
1049,48,339,700000,6565,2846,6565,1406,5159,5077,4273,596,27,179,1,1,82,5024,892,4132,4080,3468,449,17,144,1,1,52,2846,2628,218,278408239.5,79518.70096
1050,48,339,700000,4252,1562,4252,2407,1845,1783,951,778,9,38,3,4,62,2761,1555,1206,1189,678,468,7,32,0,4,17,1562,1414,148,28776522.08,25910.44614
1051,48,339,700000,5633,2659,5633,1618,4015,3948,3419,456,13,54,0,6,67,4389,1043,3346,3310,2924,329,9,44,0,4,36,2659,2384,275,54857510.53,31490.79761
1052,48,339,700000,2878,1872,2878,575,2303,2259,1885,306,12,55,0,1,44,2348,376,1972,1949,1665,225,11,47,0,1,23,1872,1407,465,69256126.97,33804.94271
1053,48,339,700000,6834,3298,6834,749,6085,6014,5412,345,38,205,6,8,71,5361,504,4857,4822,4392,240,27,154,5,4,35,3298,2902,396,401706722.5,102585.5596
1054,48,339,700000,3728,1430,3728,1263,2465,2415,1910,396,11,87,1,10,50,2626,789,1837,1816,1486,256,7,61,1,5,21,1430,1284,146,147886898.7,54904.60326
1055,48,339,700000,11162,2908,11162,6935,4227,4184,3426,680,22,53,2,1,43,7948,4505,3443,3414,2826,524,19,42,2,1,29,2908,2647,261,435547377.2,117268.1022
1056,48,339,700000,9070,3421,9070,1803,7267,7184,7041,88,18,35,1,1,83,6686,1095,5591,5539,5445,49,16,27,1,1,52,3421,3126,295,1349369202,196722.9151
1057,48,339,700000,11249,4105,11249,3281,7968,7821,6781,955,41,32,3,9,147,7903,1885,6018,5954,5210,680,29,27,3,5,64,4105,3667,438,1660108462,244738.5919
1058,48,339,700000,5731,2062,5731,1690,4041,3962,3682,239,24,10,0,7,79,4049,994,3055,3015,2809,173,23,8,0,2,40,2062,1918,144,433063315.5,102714.5724
1059,48,339,700000,6786,3272,6786,960,5826,5750,5255,413,40,28,5,9,76,5077,560,4517,4475,4187,224,30,23,2,9,42,3272,2602,670,899990207.6,129747.4234
1060,48,339,700000,10463,4796,10463,820,9643,9503,9118,204,52,107,11,11,140,8289,536,7753,7686,7410,138,37,86,8,7,67,4796,4246,550,592612897.1,126492.3711
1061,48,339,700000,12302,6219,12302,818,11484,11342,10948,176,46,157,8,7,142,9621,519,9102,9042,8747,128,37,122,6,2,60,6219,4978,1241,537116958.5,117445.6069
1062,48,339,700000,7656,3961,7656,519,7137,7049,6865,82,29,67,0,6,88,6106,343,5763,5706,5562,58,26,54,0,6,57,3961,3275,686,209144009.1,100443.0532
1063,48,339,700000,7387,3157,7387,1006,6381,6285,5987,199,29,55,0,15,96,5547,626,4921,4869,4661,135,22,38,0,13,52,3157,2836,321,629390606.5,137660.885
1064,48,339,700000,6402,2261,6402,562,5840,5774,5543,108,35,79,2,7,66,4627,358,4269,4233,4073,79,21,54,2,4,36,2261,2153,108,1656939116,251423.2532
1065,48,339,700000,6405,2594,6405,625,5780,5699,5070,575,36,16,0,2,81,4698,390,4308,4267,3807,414,31,13,0,2,41,2594,2319,275,2471860406,248249.8831
1066,48,339,700000,3272,1539,3272,300,2972,2918,2673,196,21,20,3,5,54,2444,166,2278,2247,2073,138,18,11,3,4,31,1539,1245,294,3488017791,267651.0703
994,48,291,800000,4147,1489,4147,1496,2651,2590,2466,85,19,16,1,3,61,2886,878,2008,1980,1889,60,15,12,1,3,28,1489,1330,159,556847869.8,115918.4251
995,48,291,800000,3042,1157,3042,500,2542,2504,1030,1388,3,80,0,3,38,2372,371,2001,1982,851,1068,3,58,0,2,19,1157,1024,133,175364742.2,86250.47031
996,48,291,800000,9514,3663,9514,2458,7056,6959,6390,478,40,37,1,13,97,6752,1439,5313,5269,4892,301,35,32,1,8,44,3663,3242,421,2158218744,243829.382
997,48,291,800000,6334,2548,6334,281,6053,6006,5953,31,11,8,0,3,47,4572,167,4405,4376,4336,25,7,7,0,1,29,2548,2253,295,3943648733,432690.7318
998,48,291,800000,2423,1072,2423,109,2314,2284,2192,77,13,1,0,1,30,1774,69,1705,1682,1614,57,10,1,0,0,23,1072,857,215,3095577324,332658.6527
999,48,291,800000,2862,1700,2862,232,2630,2599,2499,79,17,3,1,0,31,2227,134,2093,2075,1991,65,15,3,1,0,18,1700,1164,536,3454876927,317392.6692
1000,48,291,800000,2507,1034,2507,184,2323,2303,2147,144,10,1,0,1,20,1844,117,1727,1714,1606,100,7,1,0,0,13,1034,916,118,1478300508,221949.3858
1001,48,291,800000,8892,3520,8892,962,7930,7834,7047,664,49,65,4,5,96,6547,569,5978,5932,5373,462,40,52,3,2,46,3520,3207,313,1128817438,203762.8678
1002,48,291,800000,6059,862,6059,1483,4576,4531,2948,1534,13,19,0,17,45,5528,1359,4169,4140,2624,1470,13,16,0,17,29,862,751,111,1825514610,209545.9131
1003,48,291,800000,6216,2147,6216,2527,3689,3622,3044,518,26,30,2,2,67,4193,1462,2731,2700,2302,346,25,23,2,2,31,2147,1897,250,1976670836,213924.6067
1004,48,291,800000,6954,2728,6954,768,6186,6072,5595,400,43,19,10,5,114,5140,452,4688,4627,4271,297,32,14,10,3,61,2728,2422,306,2053463783,307815.8164
1005,48,291,800000,6089,2572,6089,905,5184,5116,4339,723,10,36,1,7,68,4561,566,3995,3961,3392,524,10,31,1,3,34,2572,2288,284,1704839325,338440.6466
1006,48,291,800000,3492,1537,3492,274,3218,3163,2963,167,18,6,1,8,55,2626,164,2462,2426,2264,135,16,5,1,5,36,1537,1319,218,3847099992,346804.3091
1007,48,291,800000,7112,2730,7112,1423,5689,5581,3708,1786,17,16,2,52,108,5254,861,4393,4342,2860,1413,13,14,1,41,51,2730,2403,327,5393206183,364763.4612
58,48,71,800000,6502,2434,6502,656,5846,5769,5496,208,34,26,5,0,77,4612,387,4225,4189,3996,147,24,20,2,0,36,2434,2240,194,1386222628,182300.2328
59,48,71,800000,15543,5478,15543,3076,12467,12308,11025,1039,46,176,6,16,159,10788,1815,8973,8900,8022,714,38,117,2,7,73,5478,5043,435,2362639681,348828.6619
60,48,71,800000,2890,1302,2890,241,2649,2609,1777,797,20,13,2,0,40,2246,154,2092,2067,1411,632,12,11,1,0,25,1302,1123,179,2568462494,237579.8012
61,48,71,800000,6274,2411,6274,1478,4796,4744,4189,499,24,27,0,5,52,4566,852,3714,3680,3251,383,20,21,0,5,34,2411,2208,203,4123399591,380065.2946
62,48,71,800000,3887,1666,3887,1184,2703,2652,2280,274,10,84,0,4,51,2873,759,2114,2095,1799,216,10,66,0,4,19,1666,1338,328,7289315795,449927.5017
63,48,71,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6455759141,432132.8274
141,48,167,800000,5874,2170,5874,725,5149,5090,4737,82,11,248,1,11,59,4181,458,3723,3683,3452,53,8,164,1,5,40,2170,2100,70,69486601.97,56775.98198
142,48,167,800000,4465,1860,4465,375,4090,4054,3765,68,12,200,6,3,36,3300,232,3068,3048,2849,45,8,137,6,3,20,1860,1738,122,78805539.92,65975.66845
143,48,167,800000,2268,935,2268,256,2012,1986,1866,37,5,75,0,3,26,1735,168,1567,1551,1470,26,4,50,0,1,16,935,899,36,35177306.89,26358.13907
144,48,167,800000,7004,2320,7004,740,6264,6145,5777,140,23,188,3,14,119,5095,458,4637,4579,4299,99,23,143,3,12,58,2320,2269,51,120279875.8,56797.57778
145,48,167,800000,5923,1870,5923,446,5477,5406,4909,101,22,353,5,16,71,4132,282,3850,3816,3456,89,12,245,3,11,34,1870,1844,26,162136585.8,56279.85229
146,48,167,800000,4268,1491,4268,645,3623,3544,3127,203,7,195,3,9,79,3058,395,2663,2627,2324,141,7,148,3,4,36,1491,1439,52,48252509,41210.7381
147,48,167,800000,9546,3296,9546,1995,7551,7341,6067,700,27,531,3,13,210,6701,1247,5454,5361,4440,495,20,396,2,8,93,3296,3174,122,78591796.36,36188.99099
148,48,167,800000,14007,4563,14007,2139,11868,11579,9648,861,39,1000,8,23,289,9322,1298,8024,7897,6571,585,26,698,5,12,127,4563,4441,122,139090380.5,53575.04964
149,48,167,800000,11205,4169,11205,2502,8703,8484,6335,1448,46,621,17,17,219,7885,1522,6363,6257,4806,948,34,450,12,7,106,4169,3957,212,592603924,136851.4833
150,48,167,800000,9369,3682,9369,1821,7548,7399,5794,784,43,756,8,14,149,6735,1169,5566,5488,4376,526,32,539,4,11,78,3682,3402,280,142186078.7,54899.43993
151,48,167,800000,3648,1418,3648,863,2785,2731,1664,991,7,62,0,7,54,2782,521,2261,2238,1390,793,6,45,0,4,23,1418,1302,116,55664557.48,31262.62275
152,48,167,800000,5513,2212,5513,1752,3761,3702,2805,808,19,50,0,20,59,3993,1116,2877,2845,2280,497,14,41,0,13,32,2212,1987,225,72079791.04,34535.63247
153,48,167,800000,1858,820,1858,364,1494,1459,1378,43,5,28,1,4,35,1471,236,1235,1209,1153,32,5,16,1,2,26,820,733,87,104679092.9,67101.89995
154,48,167,800000,10440,3740,10440,4686,5754,5633,4397,1058,38,104,0,36,121,7182,2794,4388,4323,3486,702,27,83,0,25,65,3740,3474,266,217092281,67934.36441
155,48,167,800000,17172,6735,17172,2815,14357,14095,12160,1127,41,735,2,30,262,12269,1738,10531,10407,8977,826,37,543,2,22,124,6735,6358,377,168632296.2,63436.76591
156,48,167,800000,3126,1076,3126,584,2542,2477,2094,260,7,109,0,7,65,2130,354,1776,1740,1470,183,6,79,0,2,36,1076,1023,53,147465582.6,65844.14698
157,48,167,800000,4699,1996,4699,1216,3483,3429,3173,153,11,82,2,8,54,3560,851,2709,2677,2486,114,9,62,2,4,32,1996,1826,170,72417663.07,51075.62046
158,48,167,800000,7164,3005,7164,699,6465,6350,5824,265,19,221,4,17,115,5337,471,4866,4815,4391,208,14,187,3,12,51,3005,2727,278,78633912.66,42699.3793
159,48,167,800000,6767,3591,6767,625,6142,6063,5581,219,17,237,2,7,79,5650,459,5191,5133,4761,172,16,178,2,4,58,3591,3215,376,93695580.85,51252.39128
160,48,167,800000,1900,864,1900,583,1317,1309,1195,21,10,76,0,7,8,1436,377,1059,1056,972,12,8,58,0,6,3,864,698,166,36642210.93,43865.60148
161,48,167,800000,7937,3137,7937,2885,5052,4960,4432,272,48,188,6,14,92,5730,1778,3952,3897,3516,190,41,139,5,6,55,3137,2776,361,128821359.5,50559.5225
162,48,167,800000,4540,2343,4540,1102,3438,3386,3065,30,25,265,0,1,52,3630,690,2940,2898,2663,21,25,189,0,0,42,2343,1870,473,163127191.4,77393.85796
163,48,167,800000,8613,3740,8613,2061,6552,6439,3267,2983,28,145,6,10,113,6315,1354,4961,4904,2719,2039,24,114,5,3,57,3740,3299,441,813925422,179295.0177
164,48,167,800000,5486,2040,5486,1525,3961,3902,3255,560,16,58,7,6,59,4060,1008,3052,3021,2544,406,12,47,6,6,31,2040,1947,93,90788001.97,72126.82052
165,48,167,800000,3377,1383,3377,988,2389,2355,1881,435,9,25,0,5,34,2586,658,1928,1913,1553,328,9,18,0,5,15,1383,1282,101,18737196.22,17864.70193
166,48,167,800000,6627,2510,6627,1839,4788,4695,3992,620,27,52,0,4,93,4893,1167,3726,3685,3210,405,24,42,0,4,41,2510,2339,171,41308136.87,30726.31491
167,48,167,800000,3116,1483,3116,903,2213,2168,906,1228,11,17,1,5,45,2230,577,1653,1628,705,895,10,16,1,1,25,1483,1177,306,21865408.64,19990.39405
168,48,167,800000,7335,2810,7335,3228,4107,4028,2707,1266,25,19,3,8,79,5046,2035,3011,2984,2120,825,19,15,3,2,27,2810,2460,350,45109647.37,32431.85228
169,48,167,800000,2097,1018,2097,400,1697,1668,569,1027,9,55,3,5,29,1614,255,1359,1344,495,789,6,47,2,5,15,1018,910,108,51254927.18,31092.09206
170,48,167,800000,4200,1771,4200,288,3912,3865,327,3510,19,9,0,0,47,3189,182,3007,2986,288,2673,16,9,0,0,21,1771,1513,258,50128175.74,31035.90039
171,48,167,800000,2538,1118,2538,739,1799,1768,935,807,12,10,1,3,31,1878,471,1407,1394,816,558,10,6,1,3,13,1118,961,157,27880251.93,24629.76998
172,48,167,800000,2608,1103,2608,658,1950,1910,1270,619,12,8,0,1,40,1926,419,1507,1492,1072,403,9,7,0,1,15,1103,995,108,22407787.09,21682.32414
173,48,167,800000,3319,1451,3319,513,2806,2781,650,2104,6,10,3,8,25,2490,336,2154,2142,573,1552,4,9,1,3,12,1451,1281,170,35436244.78,29031.02793
174,48,167,800000,3216,1563,3216,588,2628,2584,1218,1283,13,59,1,10,44,2560,434,2126,2100,1060,969,9,55,1,6,26,1563,1315,248,47638517.21,32269.99255
175,48,167,800000,3362,1443,3362,819,2543,2479,1765,685,7,20,1,1,64,2541,509,2032,2002,1458,517,7,18,1,1,30,1443,1260,183,223699662.9,68524.34208
176,48,167,800000,5457,2141,5457,722,4735,4695,4462,161,15,56,1,0,40,4105,489,3616,3596,3422,115,11,47,1,0,20,2141,2014,127,365600816,86766.54203
177,48,167,800000,6706,2683,6706,854,5852,5784,5676,10,38,51,1,8,68,5058,556,4502,4463,4380,4,29,41,1,8,39,2683,2473,210,498412047.6,113269.7888
178,48,167,800000,1021,414,1021,138,883,872,865,5,1,0,0,1,11,764,96,668,663,657,4,1,0,0,1,5,414,377,37,58387428.52,33547.30709
179,48,167,800000,8883,3421,8883,1299,7584,7496,7402,30,35,11,3,15,88,6659,854,5805,5750,5688,15,27,7,2,11,55,3421,3164,257,688434565.3,121899.9845
180,48,167,800000,4306,1816,4306,784,3522,3484,2827,633,9,15,0,0,38,3252,513,2739,2720,2216,483,9,12,0,0,19,1816,1577,239,1751082425,190692.5879
181,48,167,800000,2170,1013,2170,436,1734,1723,464,1249,8,2,0,0,11,1505,278,1227,1220,377,834,7,2,0,0,7,1013,834,179,65635302.64,56591.45859
182,48,167,800000,4098,2766,4098,430,3668,3616,3261,281,17,49,3,5,52,3595,331,3264,3231,2967,205,12,39,3,5,33,2766,1944,822,203307523.1,166271.6021
183,48,167,800000,2417,2707,2417,353,2064,2033,1962,16,35,18,0,2,31,2046,215,1831,1810,1755,14,25,15,0,1,21,2707,1101,1606,6979945183,701772.541
184,48,167,800000,2393,350,2393,443,1950,1916,1384,492,14,24,1,1,34,2280,382,1898,1868,1359,474,13,20,1,1,30,350,267,83,635007746.6,108720.824
185,48,167,800000,1241,1394,1241,252,989,968,637,284,10,35,0,2,21,1045,185,860,849,590,223,6,28,0,2,11,1394,607,787,181622873.2,109932.7651
186,48,167,800000,2748,1933,2748,528,2220,2156,1185,481,18,470,1,1,64,2253,381,1872,1827,1046,357,16,406,1,1,45,1933,1404,529,12426739.93,20846.18994
187,48,167,800000,3104,2034,3104,844,2260,2212,1646,390,13,151,3,9,48,2608,623,1985,1956,1487,304,12,141,3,9,29,2034,1351,683,17201774.39,17683.45862
188,48,167,800000,3312,2189,3312,1041,2271,2223,1314,838,24,37,3,7,48,2754,780,1974,1940,1183,693,18,36,3,7,34,2189,1472,717,12755509.44,19728.78561
189,48,167,800000,849,755,849,139,710,693,518,139,7,26,0,3,17,771,107,664,653,508,110,7,25,0,3,11,755,515,240,11561590.33,13597.98646
190,48,167,800000,1793,793,1793,612,1181,1157,98,1049,0,7,2,1,24,1093,391,702,696,80,608,0,5,2,1,6,793,579,214,7527468.651,15639.1201
191,48,167,800000,1916,1236,1916,609,1307,1290,287,991,8,3,0,1,17,1470,407,1063,1049,250,790,6,3,0,0,14,1236,764,472,8186226.244,13851.88467
192,48,167,800000,1622,1022,1622,565,1057,1039,601,421,3,9,3,2,18,1308,407,901,891,547,327,3,9,3,2,10,1022,717,305,6981662.576,12334.18488
193,48,167,800000,1910,975,1910,700,1210,1179,782,375,6,13,2,1,31,1539,524,1015,996,684,292,5,13,1,1,19,975,790,185,6264944.329,10481.14561
194,48,167,800000,2262,1096,2262,1083,1179,1153,860,266,8,17,1,1,26,1823,799,1024,1010,774,213,8,13,1,1,14,1096,906,190,7774438.364,13280.41164
195,48,167,800000,1886,971,1886,702,1184,1159,314,820,10,10,1,4,25,1447,493,954,936,270,644,8,9,1,4,18,971,740,231,8628983.388,16439.82227
196,48,167,800000,1661,938,1661,1004,657,654,178,459,4,12,0,1,3,1230,683,547,544,159,371,4,9,0,1,3,938,595,343,6661828.823,18912.69581
197,48,167,800000,1898,961,1898,851,1047,1020,796,194,6,23,0,1,27,1443,571,872,859,689,146,6,18,0,0,13,961,727,234,13819672.91,24969.86088
198,48,167,800000,3906,1833,3906,2140,1766,1723,1242,419,10,49,1,2,43,2972,1529,1443,1412,1058,303,8,40,1,2,31,1833,1516,317,12196315.89,14743.38749
199,48,167,800000,1118,631,1118,194,924,910,823,71,8,8,0,0,14,931,137,794,785,723,49,6,7,0,0,9,631,512,119,9354943.802,17237.52686
200,48,167,800000,3097,2862,3097,771,2326,2281,1558,490,19,213,0,1,45,2553,543,2010,1981,1391,408,12,169,0,1,29,2862,1654,1208,22692785.06,24737.51612
201,48,167,800000,2214,1062,2214,473,1741,1714,1485,132,5,90,2,0,27,1775,332,1443,1426,1258,86,4,77,1,0,17,1062,893,169,14201823.79,14446.25434
202,48,167,800000,3081,1971,3081,1196,1885,1841,1341,371,10,114,3,2,44,2292,803,1489,1463,1115,247,8,89,3,1,26,1971,1143,828,69823812.51,52686.2994
203,48,167,800000,2214,2098,2214,465,1749,1697,1428,154,8,103,0,4,52,1927,352,1575,1538,1318,129,8,81,0,2,37,2098,1172,926,113319211.8,51075.84891
204,48,167,800000,1566,1191,1566,188,1378,1360,1276,34,3,47,0,0,18,1259,141,1118,1107,1044,24,2,37,0,0,11,1191,643,548,805590445.2,207718.7642
205,48,167,800000,2935,5247,2935,197,2738,2698,2617,39,13,29,0,0,40,2606,156,2450,2416,2346,32,11,27,0,0,34,5247,1468,3779,1361228493,203405.0435
206,48,167,800000,2938,1263,2938,890,2048,1992,828,1137,11,12,0,4,56,2137,572,1565,1540,717,803,9,9,0,2,25,1263,1059,204,442585971.9,187026.3808
1,48,15,800000,2400,1087,2400,647,1753,1730,1406,308,8,8,0,0,23,1789,428,1361,1349,1126,208,8,7,0,0,12,1087,910,177,1912508363,240542.6656
2,48,15,800000,6032,2430,6032,2037,3995,3922,3139,747,5,26,0,5,73,4364,1263,3101,3057,2484,547,4,20,0,2,44,2430,2121,309,1666558357,266128.3548
3,48,15,800000,7037,2970,7037,1964,5073,5011,4472,473,13,42,0,11,62,5188,1212,3976,3947,3574,322,10,35,0,6,29,2970,2604,366,3926603171,355938.9079
4,48,15,800000,3660,2172,3660,378,3282,3258,3061,172,7,1,0,17,24,2863,215,2648,2633,2494,122,3,1,0,13,15,2172,1501,671,5351475752,356947.3309
5,48,15,800000,4184,1949,4184,450,3734,3682,3389,268,19,5,0,1,52,3332,303,3029,3000,2772,208,15,4,0,1,29,1949,1658,291,3100561695,303462.1367
6,48,15,800000,5104,2318,5104,1165,3939,3902,3190,654,27,28,1,2,37,3752,695,3057,3038,2517,484,17,18,1,1,19,2318,2043,275,2337925779,333539.8539
992,48,201,900000,33,17,33,9,24,23,11,12,0,0,0,0,1,24,4,20,19,11,8,0,0,0,0,1,17,15,2,60614546.41,33936.79147
993,48,201,900000,603,254,603,157,446,439,53,373,2,7,4,0,7,351,89,262,258,40,207,2,6,3,0,4,254,224,30,341675444,98654.33218
57,48,39,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3353232835,371488.9037
64,48,71,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95819194.02,49630.63586
